Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
Llama 3 8B,Int8,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.333333333333334,11.0,1.333333333333334,27.272727272727273,25.974025974025974,1.2987012987012996,5.333333333333333,4.333333333333333,1.0
Llama 3 8B,Int8,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,51.0,49.0,2.0,19.689119170984455,22.27979274611399,-2.5906735751295358,38.333333333333336,34.666666666666664,3.6666666666666714
Llama 3 8B,Int8,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,63.333333333333336,62.0,1.3333333333333357,30.617977528089888,30.0561797752809,0.5617977528089888,27.0,26.333333333333332,0.6666666666666679
Llama 3 8B,Int8,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,25.666666666666668,23.0,2.666666666666668,33.64485981308411,31.77570093457944,1.8691588785046704,13.666666666666666,11.666666666666666,2.0
Llama 3 8B,Int8,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,25.666666666666668,25.333333333333332,0.3333333333333357,33.63636363636363,31.818181818181817,1.8181818181818166,13.333333333333334,13.666666666666666,-0.33333333333333215
Llama 3 8B,Int8,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,101.0,93.0,8.0,10.052910052910052,10.714285714285714,-0.6613756613756614,75.66666666666667,66.0,9.666666666666671
Llama 3 8B,Int8,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,29.0,26.666666666666668,2.333333333333332,30.120481927710845,31.325301204819276,-1.204819277108431,20.666666666666668,18.0,2.666666666666668
Llama 3 8B,Int8,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,31.666666666666668,28.333333333333332,3.3333333333333357,15.686274509803921,16.666666666666668,-0.9803921568627469,26.333333333333332,22.666666666666668,3.6666666666666643
Llama 3 8B,Int8,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,25.0,21.333333333333332,3.666666666666668,15.966386554621849,15.126050420168067,0.8403361344537821,18.666666666666668,15.333333333333334,3.333333333333334
Llama 3 8B,Int8 A8W8,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,59.68688845401174,60.46966731898239,0.7827788649706449,40.31311154598826,39.53033268101761,0.7827788649706457,62.0,57.333333333333336,4.666666666666667
Llama 3 8B,Int8 A8W8,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,74.19354838709677,74.19354838709677,0.0,25.806451612903224,25.806451612903224,0.0,7.666666666666667,7.0,0.6666666666666666
Llama 3 8B,Int8 A8W8,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,81.20805369127517,83.22147651006712,2.013422818791952,18.79194630872483,16.778523489932887,2.0134228187919465,9.0,7.333333333333333,1.6666666666666667
Llama 3 8B,Int8 A8W8,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,71.6390423572744,72.00736648250461,0.3683241252302025,28.360957642725598,27.992633517495396,0.3683241252302026,47.666666666666664,45.0,2.6666666666666665
Llama 3 8B,Int8 A8W8,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,26.0,Low support,percentage-point violation rate,0.0,3.4482758620689653,-3.4482758620689653,,,,,,
Llama 3 8B,Int8 A8W8,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,150.0,Adequate support,percentage-point violation rate,1.2987012987012987,1.3333333333333333,-0.03463203463203457,,,,,,
Llama 3 8B,Int8 A8W8,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,110.0,Adequate support,percentage-point violation rate,1.7699115044247788,1.8181818181818181,-0.048270313757039274,,,,,,
Llama 3 8B,Int8 A8W8,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,56.0,53.0,3.0,13.729977116704806,14.187643020594965,-0.4576659038901596,36.0,32.333333333333336,3.6666666666666643
Llama 3 8B,Int8 A8W8,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,91.0,78.66666666666667,12.333333333333329,7.954545454545454,9.318181818181818,-1.3636363636363642,79.33333333333333,65.0,14.333333333333329
Llama 3 8B,Int8 A8W8,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,19.666666666666668,20.0,-0.33333333333333215,29.357798165137616,30.275229357798164,-0.9174311926605476,9.0,9.0,0.0
Llama 3 8B,Int8 A8W8,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.0,11.0,1.0,27.272727272727273,25.974025974025974,1.2987012987012996,5.0,4.333333333333333,0.666666666666667
Llama 3 8B,Int8 A8W8,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,52.666666666666664,49.0,3.6666666666666643,19.689119170984455,22.27979274611399,-2.5906735751295358,40.0,34.666666666666664,5.333333333333336
Llama 3 8B,Int8 A8W8,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,59.666666666666664,62.0,-2.3333333333333357,28.93258426966292,30.0561797752809,-1.1235955056179776,25.333333333333332,26.333333333333332,-1.0
Llama 3 8B,Int8 A8W8,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,23.666666666666668,23.0,0.6666666666666679,28.037383177570092,31.77570093457944,-3.738317757009348,13.666666666666666,11.666666666666666,2.0
Llama 3 8B,Int8 A8W8,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,26.666666666666668,25.333333333333332,1.3333333333333357,33.63636363636363,31.818181818181817,1.8181818181818166,14.333333333333334,13.666666666666666,0.6666666666666679
Llama 3 8B,Int8 A8W8,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,101.66666666666667,93.0,8.666666666666671,9.788359788359788,10.714285714285714,-0.9259259259259256,77.0,66.0,11.0
Llama 3 8B,Int8 A8W8,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,26.333333333333332,26.666666666666668,-0.3333333333333357,26.50602409638554,31.325301204819276,-4.8192771084337345,19.0,18.0,1.0
Llama 3 8B,Int8 A8W8,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,28.666666666666668,28.333333333333332,0.3333333333333357,13.72549019607843,16.666666666666668,-2.9411764705882373,24.0,22.666666666666668,1.3333333333333321
Llama 3 8B,Int8 A8W8,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,24.0,21.333333333333332,2.666666666666668,17.647058823529413,15.126050420168067,2.5210084033613462,17.0,15.333333333333334,1.666666666666666
Llama 3 8B,Int8 Bookends,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,58.9041095890411,60.46966731898239,1.5655577299412897,41.0958904109589,39.53033268101761,1.5655577299412915,61.666666666666664,57.333333333333336,4.333333333333333
Llama 3 8B,Int8 Bookends,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,75.80645161290323,74.19354838709677,-1.6129032258064626,24.193548387096776,25.806451612903224,-1.6129032258064515,6.666666666666667,7.0,-0.3333333333333333
Llama 3 8B,Int8 Bookends,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,81.20805369127517,83.22147651006712,2.013422818791952,18.79194630872483,16.778523489932887,2.0134228187919465,9.333333333333334,7.333333333333333,2.0
Llama 3 8B,Int8 Bookends,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,72.00736648250461,72.00736648250461,0.0,27.992633517495396,27.992633517495396,0.0,48.333333333333336,45.0,3.3333333333333335
Llama 3 8B,Int8 Bookends,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,28.0,Low support,percentage-point violation rate,3.5714285714285716,3.4482758620689653,0.12315270935960632,,,,,,
Llama 3 8B,Int8 Bookends,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,150.0,Adequate support,percentage-point violation rate,1.2903225806451613,1.3333333333333333,-0.043010752688172005,,,,,,
Llama 3 8B,Int8 Bookends,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,110.0,Adequate support,percentage-point violation rate,1.7699115044247788,1.8181818181818181,-0.048270313757039274,,,,,,
Llama 3 8B,Int8 Bookends,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,58.333333333333336,53.0,5.333333333333336,13.729977116704806,14.187643020594965,-0.4576659038901596,38.333333333333336,32.333333333333336,6.0
Llama 3 8B,Int8 Bookends,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,91.0,78.66666666666667,12.333333333333329,7.7272727272727275,9.318181818181818,-1.5909090909090908,79.66666666666667,65.0,14.666666666666671
Llama 3 8B,Int8 Bookends,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,21.0,20.0,1.0,29.357798165137616,30.275229357798164,-0.9174311926605476,10.333333333333334,9.0,1.333333333333334
Llama 3 8B,Int8 Bookends,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,11.333333333333334,11.0,0.3333333333333339,27.272727272727273,25.974025974025974,1.2987012987012996,4.333333333333333,4.333333333333333,0.0
Llama 3 8B,Int8 Bookends,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,52.333333333333336,49.0,3.3333333333333357,21.243523316062177,22.27979274611399,-1.0362694300518136,38.666666666666664,34.666666666666664,4.0
Llama 3 8B,Int8 Bookends,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,61.0,62.0,-1.0,29.775280898876403,30.0561797752809,-0.2808988764044962,25.666666666666668,26.333333333333332,-0.6666666666666643
Llama 3 8B,Int8 Bookends,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,24.0,23.0,1.0,28.97196261682243,31.77570093457944,-2.803738317757009,13.666666666666666,11.666666666666666,2.0
Llama 3 8B,Int8 Bookends,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,25.666666666666668,25.333333333333332,0.3333333333333357,31.818181818181817,31.818181818181817,0.0,14.0,13.666666666666666,0.3333333333333339
Llama 3 8B,Int8 Bookends,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,101.33333333333333,93.0,8.333333333333329,10.185185185185185,10.714285714285714,-0.5291005291005284,75.66666666666667,66.0,9.666666666666671
Llama 3 8B,Int8 Bookends,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,27.666666666666668,26.666666666666668,1.0,26.50602409638554,31.325301204819276,-4.8192771084337345,20.333333333333332,18.0,2.333333333333332
Llama 3 8B,Int8 Bookends,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,30.333333333333332,28.333333333333332,2.0,13.72549019607843,16.666666666666668,-2.9411764705882373,25.666666666666668,22.666666666666668,3.0
Llama 3 8B,Int8 Bookends,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,24.333333333333332,21.333333333333332,3.0,15.966386554621849,15.126050420168067,0.8403361344537821,18.0,15.333333333333334,2.666666666666666
Llama 3 8B,Nf4,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,56.94716242661448,60.46966731898239,3.5225048923679054,43.05283757338552,39.53033268101761,3.522504892367906,61.333333333333336,57.333333333333336,4.0
Llama 3 8B,Nf4,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,75.80645161290323,74.19354838709677,-1.6129032258064626,24.193548387096776,25.806451612903224,-1.6129032258064515,8.0,7.0,1.0
Llama 3 8B,Nf4,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,81.20805369127517,83.22147651006712,2.013422818791952,18.79194630872483,16.778523489932887,2.0134228187919465,8.0,7.333333333333333,0.6666666666666666
Llama 3 8B,Nf4,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,69.9815837937385,72.00736648250461,2.025782688766114,30.01841620626151,27.992633517495396,2.0257826887661143,46.666666666666664,45.0,1.6666666666666667
Llama 3 8B,Nf4,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,27.0,Low support,percentage-point violation rate,0.0,3.4482758620689653,-3.4482758620689653,,,,,,
Llama 3 8B,Nf4,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,150.0,Adequate support,percentage-point violation rate,1.2903225806451613,1.3333333333333333,-0.043010752688172005,,,,,,
