Base_Model,Quantization,Is_Full_Model,Direction,Sentences,Unique_Sentences,Hallucination_Risk,Omission_Risk,Expanded_Hallucination_Risk,Expanded_Omission_Risk,Unsupported_Target_Ratio,Uncovered_Source_Ratio,Target_Null_Mass_Mean,Source_Null_Mass_Mean,Target_Mutual_Unaligned_Ratio,Source_Mutual_Unaligned_Ratio,Degeneration_Risk,Off_Target_Score,Off_Target_Flag,Source_Token_Copy_Ratio,Source_Copy_Flag,Extreme_Length_Flag,Short_Output_Risk,Long_Output_Risk,Entity_Precision,Entity_Recall,Number_Precision,Number_Recall,Negation_Precision,Negation_Recall,Source_Output_LaBSE_Cosine,Reference_Output_LaBSE_Cosine,COMET,chrF,Full_Hallucination_Risk,Full_Omission_Risk,Full_Expanded_Hallucination_Risk,Full_Expanded_Omission_Risk,Full_Unsupported_Target_Ratio,Full_Uncovered_Source_Ratio,Full_Degeneration_Risk,Full_Off_Target_Score,Full_Source_Token_Copy_Ratio,Excess_Hallucination_Risk,Excess_Omission_Risk,Excess_Expanded_Hallucination_Risk,Excess_Expanded_Omission_Risk,Excess_Unsupported_Target_Ratio,Excess_Uncovered_Source_Ratio,Excess_Degeneration_Risk,Excess_Off_Target_Score,Excess_Source_Token_Copy_Ratio
NLLB 3.3B,4bit Optimized GPTQ,0,EN-GR,300,300,0.045606375376432064,0.04257962028873341,0.04981469379981626,0.0516815151297867,0.02172714553743709,0.018314224937277072,0.028110050214595884,0.0294868330090514,0.0869819303772632,0.07993780291987175,0.019427208873686187,0.022170346111975343,0.0,0.031222291790622705,0.0,0.02666666666666667,0.020263150258274902,0.0,0.8546111111111111,0.8106666666666666,0.9905555555555556,0.9695,0.971111111111111,0.9633333333333334,0.8677204941213131,0.9049245097239812,0.8872246871391932,0.5293178577380164,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,3.592211308293958e-05,0.0030584097402186414,-0.0003535152462391389,0.001976024261064177,1.9755153088253652e-05,0.0005637229151443414,-0.0001466656148510423,-0.00010971840925237675,-0.00044142486685175286
NLLB 3.3B,4bit Spinquant,0,EN-GR,300,300,0.0454365847660102,0.04148418876711435,0.04900847920820787,0.0504719434207946,0.02172954334799028,0.01875345510025619,0.0277410843320391,0.029342647634925504,0.08683912661800122,0.07635646356616135,0.019659501535699297,0.0203619817199891,0.0,0.029904704085597138,0.0,0.04,0.02135334745891603,0.0,0.8611666666666667,0.8120555555555555,0.9900555555555555,0.9795,0.9744444444444443,0.9566666666666667,0.8672059362381697,0.9037551259994507,0.8880339791377385,0.5312656473307681,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.0001338684973389223,0.00196297821859958,-0.0011597298378475326,0.0007664525520720764,2.2152963641441925e-05,0.00100295307812346,8.562704716206723e-05,-0.0019180828012386186,-0.0017590125718773206
NLLB 3.3B,4bit Static GPTQ,0,EN-GR,300,300,0.04592851226174909,0.041752447784525734,0.050776062595995666,0.0535761609756944,0.020314447475432016,0.018264383002746437,0.027585923394110853,0.029031160848820115,0.0898851659157044,0.07796179950201065,0.019393382357114904,0.02554018049512996,0.0,0.03343554292166413,0.0,0.03666666666666667,0.021901008862894103,0.0,0.8476666666666667,0.7959444444444445,0.9905555555555556,0.9695,0.971111111111111,0.9566666666666667,0.8705891585350036,0.9042784236868222,0.8871044011910757,0.5283531954021828,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.00035805899839996824,0.0022312372360109647,0.0006078535499402654,0.0038706701069718755,-0.0013929429089168215,0.0005138809806137061,-0.00018049213142232526,0.003260115973902241,0.0017718262641896743
NLLB 3.3B,4bit True GPTQ,0,EN-GR,300,300,0.04626865130859962,0.04071331593059205,0.05053660887203434,0.05090512906200642,0.022319362280012797,0.017358228517300955,0.027070435028222893,0.028556860833213064,0.08941615661756318,0.07622485844126213,0.019615609807958824,0.021754422425353394,0.0,0.03040770115619645,0.0,0.03333333333333333,0.01989288670564914,0.0,0.8493333333333334,0.8087222222222222,0.9900555555555555,0.9695,0.971111111111111,0.96,0.8713419318199158,0.9060604503750801,0.8906921287377675,0.5336294845683831,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.0006981980452504949,0.0011921053820772784,0.00036839982597893645,0.0011996381932838987,0.000611971895663959,-0.0003922735048317756,4.173531942159442e-05,-0.0005256420958743256,-0.001256015501278008
NLLB 3.3B,Analytical Net Mngr 2.2GB,0,EN-GR,300,300,0.04563366477653213,0.04072175380542345,0.05057477580245443,0.05248155860608083,0.021490891426318087,0.018360212541621842,0.026965612356769236,0.02849625116304732,0.08844449054650905,0.07530879771160119,0.02057785907980624,0.03056326443100086,0.0,0.03855093371961001,0.0,0.03666666666666667,0.019214306170818055,0.0,0.8521428571428571,0.7986111111111112,0.9872222222222223,0.9728333333333334,0.971111111111111,0.965,0.8746800047159194,0.9050914172331492,0.8870287630955378,0.5221556238570312,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,6.321151318300355e-05,0.0012005432569086802,0.0004065667563990308,0.0027760677373583065,-0.00021649895803075095,0.0006097105194891109,0.0010039845912690089,0.00828319990977314,0.006887217062135555
NLLB 3.3B,Empirical Net Mngr 2GB,0,EN-GR,300,300,0.0450858780639687,0.03936423355011522,0.055339221633457815,0.05576992241608631,0.019960610198186086,0.016398513159846206,0.026936749736342254,0.028216661229159137,0.08836027425737776,0.07347752626134034,0.02034212661517789,0.03700834579095914,0.0,0.043223936182717464,0.0,0.02666666666666667,0.017627294911103302,0.0,0.8071111111111111,0.7651666666666667,0.9888888888888889,0.9761666666666667,0.9744444444444443,0.9583333333333334,0.8704082016150156,0.8954841727018357,0.8784193408489227,0.5044735063088711,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.00048457519938042287,-0.0001569769983995467,0.005171012587402414,0.006064431547363788,-0.0017467801861627517,-0.0013519888622865253,0.0007682521266406603,0.014728281269731424,0.011560219525243005
NLLB 3.3B,Fp4,0,EN-GR,300,300,0.04513031825454451,0.040054699149010144,0.04954337477933163,0.05113312655166715,0.02117732085881163,0.017404978830536905,0.02665248448338631,0.028386543915099628,0.0875611494214356,0.07437257470139391,0.01937750819323724,0.02476580798569664,0.0,0.033926879082856985,0.0,0.03666666666666667,0.02012655648935209,0.0,0.8523095238095239,0.8088888888888889,0.9933888888888889,0.9695,0.971111111111111,0.9566666666666667,0.8732342129945755,0.9076278217633565,0.8904217831293741,0.5310544722504541,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.00044013500880461104,0.0005334886004953743,-0.0006248342667237727,0.001427635682944628,-0.0005300695255372086,-0.00034552319159582637,-0.00019636629529998922,0.0024857434644689202,0.002263162425382527
NLLB 3.3B,Fp4 AWQ,0,EN-GR,300,300,0.045095746362407145,0.03900517530286277,0.04955083081894831,0.05084415872491854,0.02120778531707522,0.016757387444810312,0.02589727277684841,0.027428965846855925,0.0881821809932978,0.07282917261692208,0.019289330141691693,0.025584891604125085,0.0,0.03447744693065131,0.0,0.02666666666666667,0.016745375223703285,0.0,0.8533888888888889,0.7995555555555556,0.9900555555555555,0.9728333333333334,0.971111111111111,0.96,0.8748850367466608,0.9080560495456059,0.8912500717242559,0.5313763146448407,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.0004747069009419791,-0.0005160352456519968,-0.0006173782271070918,0.0011386678561960198,-0.0004996050672736174,-0.0009931145773224188,-0.0002845443468455361,0.003304827082897366,0.0028137302731768496
NLLB 3.3B,Fp8,0,EN-GR,300,300,0.04566846246925171,0.04079522626290261,0.050337371587097834,0.0515554595041681,0.021513992292084682,0.017302996731161015,0.027564491232696976,0.029053499831083237,0.08792690388297346,0.0760291822264636,0.018848978327443176,0.023200465651670023,0.0,0.032349756727925984,0.0,0.03,0.01992893304375091,0.0,0.8498888888888889,0.8081666666666666,0.9900555555555555,0.9695,0.971111111111111,0.9533333333333334,0.868411339322726,0.9057112380365531,0.8897963286439577,0.5321529264187083,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,9.800920590258277e-05,0.0012740157143878439,0.00016916254104243356,0.0018499686354455785,-0.00019339809226415552,-0.0004475052909717163,-0.0007248961610940539,0.000920401130442304,0.0006860400704515254
NLLB 3.3B,Fp8 Per Tensor,0,EN-GR,300,300,0.04654080000206389,0.04312830516837154,0.05082807330923239,0.053309895154683574,0.02182107060045675,0.018640296989781258,0.028486198484549845,0.029952500557119753,0.08931513092118508,0.0807921179582136,0.019222212884732814,0.022556297560889994,0.0,0.03165005313389714,0.0,0.03666666666666667,0.022728764060687193,0.0,0.8504444444444444,0.8053888888888889,0.9900555555555555,0.9695,0.9677777777777777,0.9533333333333334,0.866777246594429,0.9039570485055447,0.8875044836600622,0.5300356873288159,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.0009703467387147668,0.0036070946198567683,0.0006598642631769902,0.003604404285961052,0.00011368021610791423,0.0008897949676485266,-0.00035166160380441583,0.0002762330396622742,-1.3663523577317482e-05
NLLB 3.3B,Int2 Batch16,0,EN-GR,300,300,0.06013578627235758,0.05227673146550337,0.07314571170225767,0.06747949609230885,0.031396648819123546,0.028978865729019438,0.03669928696627988,0.03754185760836957,0.11231142303166931,0.0903094710591211,0.030630124091165955,0.058449488132788496,0.0,0.05973293430647816,0.0,0.023333333333333334,0.01746354687001667,0.005088597039816552,0.7513888888888889,0.7343333333333334,0.9794444444444443,0.9845,0.971111111111111,0.9666666666666667,0.8522832717001438,0.8656456563125055,0.8176584312816461,0.43091467717709736,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.014565333009008453,0.012755520916988602,0.02297750265620227,0.017774005223586332,0.009689258434774708,0.011228363706886707,0.011056249602628725,0.03616942361156078,0.0280692176490037
NLLB 3.3B,Int4,0,EN-GR,300,300,0.04559213895453094,0.04111438410948637,0.05078023356589089,0.05127607948716546,0.021979408044247483,0.01640284522113797,0.026581157824297513,0.028181347653080627,0.08821585099504782,0.07875895945424051,0.01956557908011879,0.023078230253516307,0.0,0.03178056079402503,0.0,0.02666666666666667,0.020206595447431818,0.0,0.8436666666666667,0.8109444444444445,0.9905555555555556,0.9695,0.971111111111111,0.9566666666666667,0.8716344171762467,0.9074068397283555,0.8912448589007059,0.5313432850663613,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,2.1685691181813627e-05,0.0015931735609715988,0.0006120245198354898,0.0015705886184429405,0.00027201765989864554,-0.0013476568009947627,-8.29540841843987e-06,0.0007981657322885874,0.0001168441365505743
NLLB 3.3B,Int4 AWQ,0,EN-GR,300,300,0.04667513362243659,0.04190425662280883,0.0502934968706791,0.052609056535498175,0.02102385926959974,0.01877172235139904,0.02811448595671397,0.029667229282775067,0.09088705564099606,0.0772738182342524,0.019711214008365032,0.023324625160143126,0.0,0.03126327192003228,0.0,0.03333333333333333,0.02103137339695805,0.0,0.857111111111111,0.8020555555555556,0.9905555555555556,0.9728333333333334,0.971111111111111,0.9533333333333334,0.8669711722930272,0.9047327313323815,0.8895412514607112,0.5314106302134924,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.0011046803590874649,0.0023830460742940637,0.00012528782462369742,0.0029035656667756524,-0.0006835311147490968,0.0010212203292663084,0.00013733951982780254,0.0010445606389154066,-0.00040044473744217657
NLLB 3.3B,Int8,0,EN-GR,300,300,0.04460588138630765,0.04085126388099505,0.04983924290014609,0.051307147436169306,0.020408542797492733,0.01730406239601978,0.027018573618207805,0.028572047720905977,0.08639052774322241,0.07667768152605939,0.01912712374302745,0.022806268848625882,0.0,0.03192229008238844,0.0,0.03333333333333333,0.021000029562791993,0.0,0.8482222222222222,0.8098333333333333,0.9900555555555555,0.9695,0.971111111111111,0.9566666666666667,0.8699120116233826,0.9054387069741885,0.8901141250133514,0.5325339363213705,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.0009645718770414716,0.001330053332480284,-0.0003289661459093124,0.001601656567446784,-0.0012988475868561042,-0.00044643962611294954,-0.00044675074550977814,0.000526204327398163,0.000258573424913984
NLLB 3.3B,Int8 A8W8,0,EN-GR,300,300,0.04529721003604216,0.04091635426008162,0.050285819792070724,0.051625249677362206,0.020225129388356716,0.01731057422115906,0.027704402847098873,0.02899286138258632,0.0879620978726709,0.07644562717649946,0.01943370081071077,0.023497848547270862,0.0,0.03288766952589752,0.0,0.03333333333333333,0.0211204347424077,0.0,0.8482222222222222,0.8065,0.9900555555555555,0.9695,0.971111111111111,0.96,0.8700438238183658,0.9057881833116214,0.8910618378718694,0.532625591059689,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.0002732432273069643,0.0013951437115668486,0.00011761074601532306,0.0019197588086396836,-0.0014822609959921212,-0.0004399278009736725,-0.00014017367782645854,0.0012177840260431429,0.001223952868423063
NLLB 3.3B,Int8 Bookends,0,EN-GR,300,300,0.04493312409363024,0.040774299644457467,0.04970153368218567,0.051017701393177295,0.02104337103529202,0.01754242961223476,0.027294997678973778,0.02877215515464635,0.08646100356662492,0.0760083141664913,0.01902413973888874,0.023263604153668287,0.0,0.03271377818351158,0.0,0.03,0.02110059347256643,0.0,0.8512222222222222,0.8098333333333333,0.9900555555555555,0.9695,0.9744444444444443,0.9633333333333334,0.870741360783577,0.9060593516627947,0.8907799929380417,0.5343444506718118,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.0006373291697188838,0.0012530890959426971,-0.0004666753638697327,0.0013122105244547724,-0.0006640193490568165,-0.00020807240989796985,-0.0005497347496484888,0.0009835396324405672,0.0010500615260371216
NLLB 3.3B,Nf4,0,EN-GR,300,300,0.046072657725461756,0.04084039620551982,0.050617689976230625,0.051235515010014054,0.02286381570564655,0.018780204952814503,0.02777529094276592,0.029177758807701182,0.08757886652797281,0.07456322485604376,0.019322613476053116,0.024362812632349205,0.0,0.03185516657988461,0.0,0.03333333333333333,0.01968735979618207,0.0,0.8478888888888889,0.8070555555555555,0.9905555555555556,0.9695,0.9744444444444443,0.9633333333333334,0.8731362213691075,0.9062640901406606,0.8899095247189204,0.5303384800645093,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.000502204462112632,0.001319185657005048,0.00044948093017522367,0.001530024141291532,0.0011564253212977132,0.0010297029306817716,-0.0002512610124841136,0.002082748111121486,0.00019144992241015152
NLLB 3.3B,Full Model,1,GR-EN,300,300,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.024929230803460784,0.023671682698239105,0.049068081712841466,0.093495153311469,0.025912559365981802,0.018731925554280514,0.023333333333333334,0.038360935042164396,0.01,0.0033333333333333335,0.0017549469930422308,0.0009005083514887436,0.7854920634920636,0.759345238095238,0.9836666666666667,0.9875555555555555,0.9433333333333334,0.96,0.8798834768931071,0.919299862186114,0.8652252360184988,0.6003045528657757,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLB 3.3B,2bit 1% Spqr,0,GR-EN,300,300,0.032295694008403625,0.034825639291464074,0.04974152288898387,0.04758596668552233,0.011961251547864649,0.01633168942028065,0.022815869415986522,0.022090887567007604,0.062109961061359714,0.06605434088710396,0.03329840352338204,0.0,0.0,0.02201031737735761,0.0,0.0,0.0,0.002411686896981014,0.7792857142857142,0.7514087301587301,0.9783333333333334,0.9888888888888889,0.9322222222222223,0.966111111111111,0.879206546942393,0.9186675347884496,0.8624556867281595,0.5866544068164181,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,0.003712756859918332,-0.011411825476297037,0.002318356028859374,-0.00837332173408848,0.00020975261871101526,-0.0052138688732945755,0.007385844157400241,-0.018731925554280514,-0.016350617664806787
NLLB 3.3B,2bit 10% Fast Spqr,0,GR-EN,300,300,0.026315568042634442,0.04268410674363043,0.04274237332389609,0.04981771846078444,0.009474069468418883,0.01967396562919158,0.02276876014424229,0.021982594217871625,0.04670387451524215,0.08639576038382808,0.02588505517968008,0.0,0.0,0.022779988686547657,0.0,0.0,0.0,0.00046296296296296336,0.8037857142857142,0.7758531746031746,0.9870000000000001,0.9875555555555555,0.9383333333333334,0.9616666666666667,0.8819314046700796,0.9297650025288264,0.8770285093784332,0.6219142719255573,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.0022673691058508506,-0.003553358024130683,-0.0046807935362284045,-0.006141569958826365,-0.00227742946073475,-0.001871592664383647,-2.750418630172169e-05,-0.018731925554280514,-0.01558094635561674
NLLB 3.3B,4bit K-Means,0,GR-EN,300,300,0.02511586104610499,0.049560395480146194,0.03811585777149148,0.051569296100050364,0.008490330266426255,0.023039876579221474,0.02523572090001785,0.023401833409658353,0.04162153197187087,0.10223947645155874,0.023791709619301833,0.0,0.0,0.023588094085921524,0.0,0.0,8.658008658008661e-05,0.0003703703703703705,0.8470238095238095,0.7973809523809524,0.9783333333333334,0.9888888888888889,0.935,0.9583333333333334,0.8800134694576264,0.9341388342777888,0.8819041615724563,0.6368672549755531,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.0034670761023803016,0.003322930712385083,-0.009307309088633017,-0.004389992319560443,-0.0032611686627273782,0.0014943182856462477,-0.002120849746679969,-0.018731925554280514,-0.014772840956242872
NLLB 3.3B,4bit Omniquant,0,GR-EN,300,300,0.025978415322707418,0.052395635219906714,0.0379327482205937,0.05329069740902652,0.009501301128581914,0.02492430865891604,0.026089884731491087,0.02442298333488434,0.042344060108049246,0.10783961366591976,0.023076131812400553,0.0,0.0,0.022928537862616213,0.0,0.0,0.0005381400208986412,0.0008278867102396514,0.8481349206349206,0.7946825396825397,0.9893333333333334,0.9882222222222221,0.945,0.9616666666666667,0.8792541271448135,0.9326760091384252,0.8814897267023722,0.6322672424574859,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.002604521825777875,0.006158170452145603,-0.009490418639530797,-0.0026685910105842883,-0.002250197800571719,0.003378750365340813,-0.0028364275535812493,-0.018731925554280514,-0.015432397179548182
NLLB 3.3B,4bit Optimized GPTQ,0,GR-EN,300,300,0.02540356503422246,0.05102132580814402,0.03807326135650836,0.05337468068205393,0.009826429365077431,0.024066657295355377,0.025816156322640258,0.02406651724333446,0.0405681094149497,0.10493080288574223,0.02338673924154515,0.0,0.0,0.022850948943413333,0.0,0.0,8.658008658008661e-05,0.0003703703703703705,0.8410793650793651,0.7857936507936508,0.9926666666666667,0.9882222222222221,0.9483333333333334,0.9616666666666667,0.8809377445777258,0.9350748544931412,0.8838628896077474,0.6388012145102612,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.0031793721142628316,0.004783861040382913,-0.009349905503616134,-0.0025846077375568793,-0.0019250695640762022,0.0025210990017801513,-0.0025258201244366535,-0.018731925554280514,-0.015509986098751063
NLLB 3.3B,4bit Spinquant,0,GR-EN,300,300,0.02409872526767493,0.05132814739063521,0.038603450841047,0.054055748104097044,0.00876092169657676,0.02456552885458685,0.02605566494396753,0.023933580193177168,0.0374795891624805,0.10548533312414163,0.02304789712116355,0.0,0.0,0.02302747344156893,0.0,0.0,0.00045877494153356217,0.0003703703703703705,0.832579365079365,0.782797619047619,0.986,0.9882222222222221,0.945,0.9583333333333334,0.8791052367289861,0.9336076758305232,0.8814837229251862,0.6337137656170159,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.004484211880810364,0.005090682622874099,-0.008819716019077495,-0.0019035403155137631,-0.002990577232576874,0.003019970561011623,-0.002864662244818253,-0.018731925554280514,-0.015333461600595465
NLLB 3.3B,4bit Static GPTQ,0,GR-EN,300,300,0.02545131166239673,0.05362395774528227,0.037529986225982866,0.05444102719667131,0.010344092912857776,0.024569046886804093,0.02662422426352916,0.024716905082822843,0.03938561781080325,0.1115859212662199,0.022430867222124885,0.0,0.0,0.023181161593956688,0.0,0.0,0.0009133203960790163,0.0003703703703703705,0.8463492063492063,0.7904365079365079,0.9926666666666667,0.9882222222222221,0.9483333333333334,0.9616666666666667,0.8802593823273976,0.9337541419267654,0.8826851246754328,0.6350373463893401,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.0031316254860885642,0.007386492977521163,-0.00989318063414163,-0.0015182612229395001,-0.001407406016295857,0.0030234885932288666,-0.0034816921438569175,-0.018731925554280514,-0.015179773448207708
NLLB 3.3B,4bit True GPTQ,0,GR-EN,300,300,0.024260191582980786,0.05158391386557839,0.03707237545666279,0.053128911256368386,0.009687078439068755,0.02292294227160839,0.025954889337229854,0.023964408883542156,0.03713860697264375,0.10786439044158463,0.022377091538966793,0.0,0.0,0.023196188678055896,0.0,0.0,0.00013584117032392853,0.0003703703703703705,0.8456904761904762,0.7949007936507937,0.991,0.9882222222222221,0.941111111111111,0.955,0.8792073627312978,0.933964088956515,0.8818148140112559,0.636561903425473,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.004322745565504507,0.005346449097817278,-0.010350791403461707,-0.0028303771632424216,-0.002064420490084878,0.0013773839780331643,-0.003535467827015009,-0.018731925554280514,-0.0151647463641085
NLLB 3.3B,Analytical Net Mngr 2.2GB,0,GR-EN,300,300,0.025003498899457795,0.050582203591589436,0.03895440034924081,0.054266865471987405,0.00897717624130212,0.023500211648186435,0.02525461256221215,0.02364653656501071,0.04077870789485911,0.10459986256157117,0.024200402889129852,0.0,0.0,0.0230632286624228,0.0,0.0,0.00028571428571428546,0.0003703703703703705,0.8356904761904762,0.7797619047619048,0.9843333333333334,0.9882222222222221,0.9416666666666667,0.9516666666666667,0.8793272101879119,0.9312332856655121,0.8790796230236689,0.6286494704289437,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.0035794382490274973,0.004344738823828326,-0.008468766510883685,-0.0016924229476234023,-0.002774322687851513,0.001954653354611209,-0.0017121564768519497,-0.018731925554280514,-0.015297706379741597
NLLB 3.3B,Empirical Net Mngr 2GB,0,GR-EN,300,300,0.025857280260639572,0.04650827276135249,0.04517309508330543,0.05479140404674702,0.009465093127043552,0.02222157397260921,0.023540406145841106,0.022240596369028608,0.04456634150903407,0.09506264794241966,0.02591446704238403,0.0,0.0,0.02314667338269924,0.0,0.0,0.00022774327122153184,6.535947712418277e-05,0.7806428571428572,0.7491269841269841,0.9816666666666667,0.9888888888888889,0.9416666666666667,0.9566666666666667,0.8795443069934845,0.9233149441083273,0.8692102795839309,0.6030694095812061,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.0027256568878457205,0.0002708079935913807,-0.0022500717768190667,-0.0011678843728637894,-0.0022864058021100815,0.0006760156790339839,1.9076764022282755e-06,-0.018731925554280514,-0.015214261659465156
NLLB 3.3B,Fp4,0,GR-EN,300,300,0.025043788187131374,0.051470022929651034,0.038470969358847015,0.05344529529833288,0.009596272338399785,0.023748351531436843,0.02601279011054738,0.024179217477896028,0.03952230211244696,0.10648249977962022,0.022741653707074542,0.0,0.0,0.023136987272864104,0.0,0.0,0.00013584117032392853,0.0003703703703703705,0.8405158730158729,0.786547619047619,0.9820000000000001,0.9875555555555555,0.9416666666666667,0.965,0.8797875531514485,0.9337197651465734,0.8818990679581961,0.6328044401741924,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.003539148961353919,0.005232558161889923,-0.00895219750127748,-0.0025139931212779243,-0.0021552265907538483,0.0022027932378616173,-0.0031709056589072603,-0.018731925554280514,-0.015223947769300292
NLLB 3.3B,Fp4 AWQ,0,GR-EN,300,300,0.025344089952607642,0.05174105985254272,0.038029503851725814,0.05380225222399199,0.009972977074949386,0.02385317344429732,0.025994081991977794,0.024208886463355266,0.04006521079089574,0.10716111964997559,0.02299617333516392,0.0,0.0,0.02291407575704211,0.0,0.0,0.00021346469622331683,0.0003703703703703705,0.8448809523809524,0.7873015873015873,0.986,0.9882222222222221,0.9416666666666667,0.9583333333333334,0.8795972553888957,0.9341761936744054,0.8822227217753729,0.6351894572072496,0.028582937148485293,0.04623746476776111,0.047423166860124495,0.05595928841961081,0.011751498929153633,0.021545558293575226,0.025912559365981802,0.018731925554280514,0.038360935042164396,-0.0032388471958776505,0.005503595084781612,-0.009393663008398681,-0.002157036195618814,-0.0017785218542042472,0.0023076151507220935,-0.002916386030817883,-0.018731925554280514,-0.015446859285122287
